,itemsets,support
164,"frozenset({'호텔', '이산가족'})",0.010023866348448688
165,"frozenset({'강원', '동해안'})",0.01503579952267303
166,"frozenset({'금강산', '호텔'})",0.010739856801909307
167,"frozenset({'리조트', '붕괴'})",0.01646778042959427
168,"frozenset({'체육관', '붕괴'})",0.011933174224343675
169,"frozenset({'경주', '붕괴'})",0.014319809069212411
170,"frozenset({'오션', '붕괴'})",0.010978520286396181
171,"frozenset({'체육관', '리조트'})",0.013126491646778043
172,"frozenset({'경주', '리조트'})",0.017183770883054894
173,"frozenset({'오션', '리조트'})",0.013126491646778043
174,"frozenset({'체육관', '경주'})",0.011933174224343675
175,"frozenset({'오션', '경주'})",0.011933174224343675
